Nrotrans;Fecha;Fechaext;Talonario;Abreviado;Prefijoext;Numeroext;Codprv;Provincia;Codctacte;Nombre;Coddoc;Nrodoc1;Nrodoc2;Codban;Banco;CoddocB;Nrodoc1B;Nrodoc2B;Regimen;Descripcion;Impsuj;Importe
5653025;21/05/18;21/05/18;6351;FAB;0072;00638765;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.190,00;34,24
5653026;21/05/18;21/05/18;6351;FAB;0072;00638766;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;830,00;23,88
5653027;21/05/18;21/05/18;6351;FAB;0072;00638767;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.170,00;33,67
5653028;21/05/18;21/05/18;6351;FAB;0072;00638768;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.350,00;38,84
5653029;21/05/18;21/05/18;6351;FAB;0072;00638769;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;860,00;24,75
5653030;21/05/18;21/05/18;6351;FAB;0072;00638770;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.340,00;38,56
5653031;21/05/18;21/05/18;6351;FAB;0072;00638771;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.060,00;30,50
5653032;21/05/18;21/05/18;6351;FAB;0072;00638772;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;920,00;26,47
5653033;21/05/18;21/05/18;6351;FAB;0072;00638773;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;760,00;21,87
5653034;21/05/18;21/05/18;6351;FAB;0072;00638774;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;950,00;27,33
5653035;21/05/18;21/05/18;6351;FAB;0072;00638775;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.110,00;31,94
5653036;21/05/18;21/05/18;6351;FAB;0072;00638776;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;970,00;27,91
5653037;21/05/18;21/05/18;6351;FAB;0072;00638777;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;990,00;28,49
5653038;21/05/18;21/05/18;6351;FAB;0072;00638778;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.090,00;31,36
5653039;21/05/18;21/05/18;6351;FAB;0072;00638779;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.090,00;31,36
5653040;21/05/18;21/05/18;6351;FAB;0072;00638780;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;930,00;26,76
5653041;21/05/18;21/05/18;6351;FAB;0072;00638781;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.160,00;33,38
5653042;21/05/18;21/05/18;6351;FAB;0072;00638782;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;870,00;25,03
5653043;21/05/18;21/05/18;6351;FAB;0072;00638783;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.290,00;37,12
5653044;21/05/18;21/05/18;6351;FAB;0072;00638784;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.190,00;34,24
5653045;21/05/18;21/05/18;6351;FAB;0072;00638785;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.070,00;30,79
5653046;21/05/18;21/05/18;6351;FAB;0072;00638786;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;990,00;28,49
5653047;21/05/18;21/05/18;6351;FAB;0072;00638787;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.000,00;28,77
5653048;21/05/18;21/05/18;6351;FAB;0072;00638788;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;790,00;22,73
5653049;21/05/18;21/05/18;6351;FAB;0072;00638789;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;710,00;20,43
5653050;21/05/18;21/05/18;6351;FAB;0072;00638790;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;710,00;20,43
5653051;21/05/18;21/05/18;6351;FAB;0072;00638791;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;940,00;27,05
5653052;21/05/18;21/05/18;6351;FAB;0072;00638792;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;940,00;27,05
5653053;21/05/18;21/05/18;6351;FAB;0072;00638793;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.170,00;33,67
5653054;21/05/18;21/05/18;6351;FAB;0072;00638794;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.120,00;32,23
5653055;21/05/18;21/05/18;6351;FAB;0072;00638795;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;410,84;11,82
5653056;21/05/18;21/05/18;6351;FAB;0072;00638796;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.320,00;38,38
5653057;21/05/18;21/05/18;6351;FAB;0072;00638797;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;960,00;27,91
5653058;21/05/18;21/05/18;6351;FAB;0072;00638798;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.330,00;38,67
5653059;21/05/18;21/05/18;6351;FAB;0072;00638799;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.320,00;38,38
5653060;21/05/18;21/05/18;6351;FAB;0072;00638800;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.490,00;43,32
5653061;21/05/18;21/05/18;6351;FAB;0072;00638801;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.430,00;41,57
5653062;21/05/18;21/05/18;6351;FAB;0072;00638802;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.150,00;33,43
5653063;21/05/18;21/05/18;6351;FAB;0072;00638803;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.580,00;45,93
5653064;21/05/18;21/05/18;6351;FAB;0072;00638804;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.230,00;35,76
5653065;21/05/18;21/05/18;6351;FAB;0072;00638805;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.356,68;39,44
5653066;21/05/18;21/05/18;6351;FAB;0072;00638806;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.080,00;31,36
5653067;21/05/18;21/05/18;6351;FAB;0072;00638807;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;970,00;28,17
5653068;21/05/18;21/05/18;6351;FAB;0072;00638808;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.190,00;34,56
5653069;21/05/18;21/05/18;6351;FAB;0072;00638809;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;910,00;26,43
5653070;21/05/18;21/05/18;6351;FAB;0072;00638810;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.066,87;30,98
5653071;21/05/18;21/05/18;6351;FAB;0072;00638811;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.260,00;36,71
5653072;21/05/18;21/05/18;6351;FAB;0072;00638812;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.340,00;39,05
5653073;21/05/18;21/05/18;6351;FAB;0072;00638813;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.360,00;39,63
5653074;21/05/18;21/05/18;6351;FAB;0072;00638814;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;800,00;23,31
5653075;21/05/18;21/05/18;6351;FAB;0072;00638815;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.210,00;35,26
5653076;21/05/18;21/05/18;6351;FAB;0072;00638816;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.070,00;31,18
5653077;21/05/18;21/05/18;6351;FAB;0072;00638817;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.220,00;35,55
5653078;21/05/18;21/05/18;6351;FAB;0072;00638818;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.350,00;39,34
5653079;21/05/18;21/05/18;6351;FAB;0072;00638819;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.300,00;37,88
5653080;21/05/18;21/05/18;6351;FAB;0072;00638820;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.120,00;32,64
5653081;21/05/18;21/05/18;6351;FAB;0072;00638821;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.250,00;36,42
5653082;21/05/18;21/05/18;6351;FAB;0072;00638822;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;860,00;25,06
5653083;21/05/18;21/05/18;6351;FAB;0072;00638823;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.330,00;38,75
5653084;21/05/18;21/05/18;6351;FAB;0072;00638824;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.110,00;32,34
5653085;21/05/18;21/05/18;6351;FAB;0072;00638825;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;722,50;21,05
5653086;21/05/18;21/05/18;7372;FAB;0150;00105803;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.195,64;34,72
5653087;21/05/18;21/05/18;7372;FAB;0150;00105804;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.019,23;29,33
5653088;21/05/18;21/05/18;7372;FAB;0150;00105805;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;708,86;20,66
5653089;21/05/18;21/05/18;7372;FAB;0150;00105806;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.184,60;34,40
5653092;21/05/18;21/05/18;7372;FAB;0150;00105809;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;194,15;5,59
5653093;21/05/18;21/05/18;7372;FAB;0150;00105810;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;291,20;8,38
5653094;21/05/18;21/05/18;7372;FAB;0150;00105811;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.068,02;31,12
5653095;21/05/18;21/05/18;7372;FAB;0150;00105812;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.359,28;39,61
5653096;21/05/18;21/05/18;7372;FAB;0150;00105813;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.000,06;29,14
5653097;21/05/18;21/05/18;7372;FAB;0150;00105814;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.165,11;33,83
5653098;21/05/18;21/05/18;7372;FAB;0150;00105815;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;817,37;23,82
5653099;21/05/18;21/05/18;7372;FAB;0150;00105816;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;970,93;28,20
5653100;21/05/18;21/05/18;7372;FAB;0150;00105817;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;922,38;26,88
5653101;21/05/18;21/05/18;7372;FAB;0150;00105818;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.242,78;36,09
5653102;21/05/18;21/05/18;7372;FAB;0150;00105819;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;679,62;19,80
5653103;21/05/18;21/05/18;7372;FAB;0150;00105820;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.359,35;39,48
5653104;21/05/18;21/05/18;7372;FAB;0150;00105821;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;485,44;14,15
5653105;21/05/18;21/05/18;7372;FAB;0150;00105822;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.065,84;31,06
5653106;21/05/18;21/05/18;7372;FAB;0150;00105823;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;267,06;7,68
5653107;21/05/18;21/05/18;7372;FAB;0150;00105824;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;970,88;28,29
5653109;21/05/18;21/05/18;7372;FAB;0150;00105826;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;776,68;22,56
5653110;21/05/18;21/05/18;7382;FAB;0162;00048494;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.117,20;32,48
5653112;21/05/18;21/05/18;7382;FAB;0162;00048495;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.116,33;32,12
5653113;21/05/18;21/05/18;7382;FAB;0162;00048496;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;485,35;13,97
5653114;21/05/18;21/05/18;7382;FAB;0162;00048497;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.553,81;45,17
5653115;21/05/18;21/05/18;7382;FAB;0162;00048498;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;485,44;14,15
5653116;21/05/18;21/05/18;7382;FAB;0162;00048499;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;874,08;25,41
5653117;21/05/18;21/05/18;7382;FAB;0162;00048500;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;194,19;5,59
5653119;21/05/18;21/05/18;7382;FAB;0162;00048502;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.378,92;40,09
5653120;21/05/18;21/05/18;7382;FAB;0162;00048503;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;922,47;26,82
5653121;21/05/18;21/05/18;7382;FAB;0162;00048504;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;738,23;21,46
5653122;21/05/18;21/05/18;7382;FAB;0162;00048505;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;291,20;8,38
5653123;21/05/18;21/05/18;7382;FAB;0162;00048506;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;942,02;27,11
5653125;21/05/18;21/05/18;7382;FAB;0162;00048508;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;990,47;28,79
5653126;21/05/18;21/05/18;7382;FAB;0162;00048509;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.320,45;38,48
5653128;21/05/18;21/05/18;7382;FAB;0162;00048511;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;291,20;8,38
5653129;21/05/18;21/05/18;7382;FAB;0162;00048512;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.038,70;29,89
5653131;21/05/18;21/05/18;7382;FAB;0162;00048514;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;485,35;13,97
5653132;21/05/18;21/05/18;7382;FAB;0162;00048515;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;970,86;27,93
5653133;21/05/18;21/05/18;7382;FAB;0162;00048516;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;631,06;18,16
5653134;21/05/18;21/05/18;7382;FAB;0162;00048517;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;679,48;19,55
5653135;21/05/18;21/05/18;7382;FAB;0162;00048518;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;698,90;20,11
5653137;21/05/18;21/05/18;7382;FAB;0162;00048520;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;485,50;14,11
5653138;21/05/18;21/05/18;7382;FAB;0162;00048521;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;757,76;22,08
5653139;21/05/18;21/05/18;7382;FAB;0162;00048522;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;291,28;8,46
5653140;21/05/18;21/05/18;7382;FAB;0162;00048523;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;679,78;19,76
5653141;21/05/18;21/05/18;7382;FAB;0162;00048524;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;582,62;16,76
5653142;21/05/18;21/05/18;7382;FAB;0162;00048525;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;941,92;27,10
5653143;21/05/18;21/05/18;7382;FAB;0162;00048526;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;582,60;16,94
5653144;21/05/18;21/05/18;7382;FAB;0162;00048527;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;582,55;16,88
5653145;21/05/18;21/05/18;7382;FAB;0162;00048528;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.145,65;32,96
5653146;21/05/18;21/05/18;7382;FAB;0162;00048529;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;97,08;2,79
5653147;21/05/18;21/05/18;7382;FAB;0162;00048530;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.391,37;40,54
5653148;21/05/18;21/05/18;7382;FAB;0162;00048531;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;485,35;13,97
5653149;21/05/18;21/05/18;7382;FAB;0162;00048532;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;611,62;17,60
5653150;21/05/18;21/05/18;7382;FAB;0162;00048533;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;679,78;19,56
5653151;21/05/18;21/05/18;7382;FAB;0162;00048534;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;873,70;25,14
5653153;21/05/18;21/05/18;7382;FAB;0162;00048536;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;291,20;8,38
5653154;21/05/18;21/05/18;7382;FAB;0162;00048537;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;291,20;8,38
5653155;21/05/18;21/05/18;7382;FAB;0162;00048538;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;714,18;20,76
5653156;21/05/18;21/05/18;7382;FAB;0162;00048539;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.078,02;31,34
5653157;21/05/18;21/05/18;7382;FAB;0162;00048540;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;621,42;17,88
5653158;21/05/18;21/05/18;7382;FAB;0162;00048541;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;650,42;18,71
5653159;21/05/18;21/05/18;7382;FAB;0162;00048542;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;436,87;12,57
5653160;21/05/18;21/05/18;7382;FAB;0162;00048543;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;291,28;8,46
5653161;21/05/18;21/05/18;7382;FAB;0162;00048544;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;679,70;19,76
5653162;21/05/18;21/05/18;7382;FAB;0162;00048545;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.058,39;30,77
5653163;21/05/18;21/05/18;7382;FAB;0162;00048546;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;582,60;16,94
5653164;21/05/18;21/05/18;7382;FAB;0162;00048547;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;776,71;22,63
5653165;21/05/18;21/05/18;7382;FAB;0162;00048548;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;291,20;8,38
5653166;21/05/18;21/05/18;7382;FAB;0162;00048549;SCR;SANTA CRUZ;1LH;CONSUMIDOR FINAL LH;80;20990000000;;;;;;;LHE;TASA VIAL LAS HERAS;1.019,87;29,59
